%LATITUDE (°) - tide free	LONGITUDE (°) - tide free	h (m) - tide free	Anomalia de gravidade residual (mGal)
-24.37418005	-50.78448012	758.86700000	12.84036682
-24.37707007	-50.78247005	739.16900000	10.91977950
-24.38596998	-50.82640044	748.23200000	15.43655323
-24.47529038	-50.79716057	876.30100000	21.61655872
-24.47438041	-50.79235057	835.12700000	17.25957319
-24.47371044	-50.78754053	858.80200000	18.26227442
-24.44953045	-50.74870008	924.47900000	20.95439251
-24.45278049	-50.75203011	934.93500000	22.45083847
-24.46166048	-50.76027023	808.61000000	8.95704285
-24.49108046	-50.79648061	848.84600000	16.44448378
-24.49477053	-50.78718055	847.49200000	16.59974026
-24.49014054	-50.78533051	867.73600000	18.50040260
-24.48443039	-50.80968067	882.72000000	20.48548371
-24.48547041	-50.80121062	880.60400000	21.38755574
-24.47132054	-50.76075027	794.97900000	7.71425680
-24.46804047	-50.76325025	774.88800000	5.05362853
-24.48085051	-50.76346037	811.73000000	8.40446997
-24.48540055	-50.76396032	805.78500000	6.91440043
-24.49839059	-50.77721048	841.80700000	14.71315234
-24.49414056	-50.77575043	844.15200000	14.15108658
-24.49000053	-50.77435048	870.14700000	16.04449377
-24.47192051	-50.75080019	777.51200000	3.26784270
-24.48124058	-50.75484026	808.07300000	5.76963917
-24.47536057	-50.73913007	821.25600000	8.39541044
-24.47861059	-50.74195012	753.65100000	0.57293510
-24.36093970	-50.87455077	809.37600000	21.90564930
-24.36150975	-50.87266074	827.73500000	23.45117935
-24.35834969	-50.87106069	795.95100000	20.08032926
-24.35665973	-50.87309072	800.77100000	20.79260054
-24.35548974	-50.86925071	769.09700000	17.24345534
-24.36268977	-50.86679063	843.25200000	24.57670944
-24.35658974	-50.86843068	815.38800000	22.36772120
-24.35125972	-50.86478058	765.37000000	18.72224869
-24.35171970	-50.86097058	776.67700000	20.04499364
-24.35336972	-50.85803054	767.03600000	19.96551730
-24.35732977	-50.85991060	789.19200000	19.88737573
-24.36073975	-50.85827058	809.57300000	21.88371243
-24.35222970	-50.87771072	823.62100000	23.28109544
-24.35012971	-50.87075068	817.64300000	23.07675591
-24.35108969	-50.86676068	795.82100000	20.63716467
-24.34868968	-50.86628062	796.86900000	20.40116928
-24.33447967	-50.86784058	840.63700000	24.50402381
-24.32657965	-50.86476055	849.82700000	23.30567512
-24.32329963	-50.86106043	823.69100000	20.19589616
-24.32558964	-50.86895050	877.35900000	29.16027017
-24.31924952	-50.87321057	861.10700000	23.73131122
-24.31614957	-50.87114055	820.43200000	18.78068433
-24.35373967	-50.87077068	805.01700000	21.15704482
-24.33162957	-50.87709066	825.71100000	22.58345360
-24.33432962	-50.87386065	802.88100000	21.59321199
-24.30868955	-50.87229053	838.24600000	19.55013601
-24.31161956	-50.87225054	821.09900000	18.43528128
-24.31362960	-50.86905051	832.91800000	19.86069324
-24.38577004	-50.82160040	753.83800000	16.25008069
-24.38161997	-50.81792037	735.32100000	16.61173564
-24.37820995	-50.81682035	776.33700000	18.95648408
-24.37306994	-50.81481032	766.73000000	16.90263222
-24.37759997	-50.81263032	790.46300000	19.14931681
-24.37883010	-50.78583007	714.63300000	7.53238081
-24.39395006	-50.80434029	756.37200000	13.90336366
-24.39216011	-50.80085028	740.06700000	13.48474099
-24.38873011	-50.80411027	755.06600000	14.80980624
-24.38571003	-50.80805029	799.06700000	19.34329889
-24.38210000	-50.81083035	793.04600000	19.66871910
-24.38365000	-50.81445036	770.06000000	17.78168555
-24.38912005	-50.79938024	745.51300000	13.22258660
-24.38602005	-50.79937024	744.53000000	11.43247337
-24.37956010	-50.76985000	728.83100000	7.25890332
-24.38298015	-50.76706001	781.18200000	11.54325438
-24.36134998	-50.79765012	871.10600000	25.59277666
-24.36538997	-50.79175011	863.39500000	22.98812322
-24.36881003	-50.78796004	844.75500000	20.62045798
-24.36944007	-50.78461001	802.05300000	15.94684816
-24.37539961	-50.90991103	888.18800000	30.63805789
-24.37824965	-50.90729107	937.59800000	35.08574592
-24.37341968	-50.90875107	909.66500000	33.86424540
-24.36741965	-50.91790110	781.80700000	20.43958825
-24.36620955	-50.92146110	740.59800000	16.53491040
-24.36407954	-50.92442111	728.49900000	16.75081540
-24.36159959	-50.92778113	718.33900000	14.92409623
-24.35790956	-50.92862116	734.17600000	17.69866541
-24.35465953	-50.93174118	726.15600000	16.20508319
-24.35468954	-50.93488116	692.00800000	12.47246904
-24.35356953	-50.93840126	647.19000000	4.35495472
-24.35392946	-50.94233125	605.98400000	2.04193281
-24.35581954	-50.94179130	565.09500000	-5.49512634
-24.35874954	-50.93987124	569.35600000	-4.72409546
-24.36230957	-50.94133124	611.78100000	-0.12220019
-24.30223944	-50.89693073	770.05000000	13.06034456
-24.30489944	-50.89668072	751.45200000	11.13050210
-24.30788947	-50.89051062	807.39000000	16.92838000
-24.30743947	-50.89378071	769.01200000	13.12538336
-24.31380945	-50.89053067	783.64500000	16.35648766
-24.31630951	-50.89387070	775.21000000	16.00214640
-24.31993949	-50.89460069	753.39400000	13.88754928
-24.31803944	-50.90201083	702.46800000	9.39339877
-24.31735948	-50.89146070	786.31900000	17.74776191
-24.32029955	-50.89389074	746.00400000	14.78007397
-24.32162985	-50.80443006	722.16400000	11.49698532
-24.32482979	-50.80672007	761.40900000	16.95967667
-24.32348981	-50.81037010	796.78100000	19.13537968
-24.32653982	-50.81054013	756.17400000	14.56982114
-24.32904984	-50.80729010	757.89400000	14.56151692
-24.32759952	-50.88466069	809.43400000	19.02774329
-24.32931955	-50.88790071	818.21800000	22.04606163
-24.32508954	-50.89251075	771.40700000	18.76303500
-24.34388963	-50.89282079	876.46500000	28.78258075
-24.33509952	-50.90035081	843.85300000	25.94528574
-24.32910953	-50.90565088	753.19200000	17.18278679
-24.32289945	-50.90332086	728.36400000	13.25543064
-24.32326950	-50.90771088	753.66800000	16.28161903
-24.31981948	-50.90856083	689.74500000	8.92633344
-24.32086943	-50.90707088	699.19500000	12.09640568
-24.32768984	-50.80511005	783.80100000	17.59681697
-24.33029985	-50.80168004	778.78000000	16.79168673
-24.33267984	-50.79771008	773.23900000	16.99336680
-24.32232975	-50.81401013	821.42300000	20.32479878
-24.32101978	-50.80750006	761.14600000	15.24220208
-24.31819980	-50.80997003	751.74600000	14.28332889
-24.31529982	-50.79636995	802.75200000	16.69117659
-24.32982993	-50.78940997	711.71000000	8.26729602
-24.31544989	-50.77038975	836.70200000	17.12480084
-24.29693959	-50.82919014	844.88100000	19.61911041
-24.36819007	-50.78114004	761.62900000	10.82565979
-24.37277004	-50.77985002	736.75300000	8.71992615
-24.36558010	-50.77831004	730.87500000	8.47175716
-24.36260005	-50.77518000	720.44900000	5.96089818
-24.35724003	-50.77396989	759.85300000	10.84609866
-24.35907009	-50.76877987	753.46100000	10.67000182
-24.36138007	-50.76542988	711.95100000	3.88951847
-24.35722006	-50.76533984	718.43700000	4.07131525
-24.35527999	-50.78500005	814.23000000	16.16585493
-24.35386003	-50.78022996	801.25500000	15.31594313
-24.35239002	-50.77584989	806.53000000	17.10098957
-24.35138002	-50.77186985	766.58600000	13.76610948
-24.35340001	-50.76771990	757.98500000	10.33971553
-24.35242009	-50.76306984	734.24000000	6.51176826
-24.35469013	-50.75801982	688.95800000	-1.64730969
-24.33442993	-50.77966989	737.23700000	9.08602787
-24.33358991	-50.78118986	753.34700000	11.27247478
-24.33630988	-50.78436995	791.42200000	18.11354559
-24.33916997	-50.78440996	791.67500000	17.36579925
-24.34148988	-50.78773998	816.54000000	19.20626462
-24.44038038	-50.76806019	828.59600000	17.49229669
-24.43479031	-50.77332026	808.21500000	15.32152624
-24.43161029	-50.77627023	770.99400000	11.52342300
-24.42956033	-50.77951027	783.97500000	12.09214557
-24.42691027	-50.78209031	765.70500000	10.84601537
-24.43995029	-50.78016029	831.65500000	16.88977121
-24.36598987	-50.84357052	760.29700000	17.54750561
-24.36248984	-50.84576049	768.80500000	18.51141563
-24.35459979	-50.84772055	790.56900000	23.21898479
-24.35533975	-50.84512053	820.87800000	25.22384147
-24.34353998	-50.77141988	724.02900000	6.62900719
-24.33935999	-50.77012980	742.74400000	8.73442983
-24.33526994	-50.76711983	705.00800000	4.89465713
-24.39962013	-50.80512035	764.28700000	14.71358881
-24.39209007	-50.80724037	723.98200000	11.29604153
-24.39412003	-50.80965033	721.45600000	11.70112547
-24.39101005	-50.82086042	758.32200000	16.14548786
-24.38802998	-50.81833040	736.80700000	14.33162674
-24.39134000	-50.81650045	742.56900000	14.77898696
-24.34061993	-50.78092995	756.02400000	13.45713476
-24.34440002	-50.77738990	750.17400000	13.32167753
-24.34919999	-50.77536988	762.25700000	12.78658977
-24.34787003	-50.77016985	718.11200000	7.47258506
-24.34487998	-50.76769986	743.08700000	8.49749815
-24.34473998	-50.76336982	748.42300000	8.57758355
-24.34161005	-50.76166982	684.52900000	1.13829091
-24.35857998	-50.80097019	868.89600000	25.62419053
-24.35530988	-50.80358015	865.50500000	25.77736073
-24.39410006	-50.81401035	753.06900000	15.24588595
-24.49822048	-50.79537067	859.75100000	15.64758900
-24.49381054	-50.79460067	860.89700000	16.74292494
-24.48928050	-50.79386061	893.88200000	22.67449335
-24.48452049	-50.79303058	891.82700000	23.20427540
-24.46144034	-50.79701047	946.16800000	28.01712170
-24.46263038	-50.80172051	887.21300000	24.21181681
-24.46393031	-50.80653062	931.79800000	30.49931232
-24.45151049	-50.73671002	807.23200000	5.23465443
-24.45817034	-50.78737045	894.05800000	23.03856719
-24.45624036	-50.78261037	924.16200000	25.68612672
-24.45430042	-50.77781031	905.75700000	23.20399798
-24.45651048	-50.74124005	816.49000000	7.55570773
-24.47747045	-50.78814054	882.42600000	21.04253169
-24.47812039	-50.79351050	888.87100000	22.48160829
-24.47870040	-50.79839055	934.82600000	28.18176101
-24.48509049	-50.78899054	850.95400000	18.09938753
-24.48939050	-50.78940054	906.71800000	24.26649112
-24.36874950	-50.95458139	534.88700000	-8.27783897
-24.32034958	-50.86229047	806.62900000	17.71630838
-24.31647961	-50.85608043	853.57100000	23.34914242
-24.31437960	-50.85569044	822.02800000	18.36628291
-24.31216962	-50.85468037	800.03500000	15.39101439
-24.31215957	-50.85761037	802.39800000	15.86629540
-24.30832961	-50.85187035	773.19000000	12.12536563
-24.31402962	-50.85936045	843.50100000	21.68922853
-24.31793963	-50.86595048	807.23000000	17.67827219
-24.31254960	-50.86186041	852.62200000	22.21936578
-24.31016955	-50.86259042	834.99000000	18.94599340
-24.30729955	-50.86397040	821.79800000	17.18546630
-24.30491951	-50.86353044	795.74600000	13.08454156
-24.30802963	-50.85380037	766.40100000	10.56464896
-24.31107964	-50.84332029	753.22500000	10.88984088
-24.31658961	-50.84268027	771.18000000	13.42121686
-24.31824966	-50.84214027	778.34100000	14.69266975
-24.32216967	-50.84423031	774.51600000	16.09475563
-24.32510969	-50.84446032	829.41900000	22.41756632
-24.32265967	-50.84764035	813.81000000	19.82248021
-24.32045964	-50.85087043	800.74000000	18.18451295
-24.31902962	-50.85300045	794.82100000	17.90774808
-24.32724965	-50.84327035	854.06000000	24.88623658
-24.33500970	-50.84209033	854.29700000	24.54981653
-24.33390967	-50.84645042	857.05900000	24.59123366
-24.33317968	-50.85003038	830.98100000	22.08372029
-24.32884965	-50.85255049	813.21900000	19.76235928
-24.32404964	-50.85309047	790.92500000	16.98342717
-24.33130970	-50.84436039	828.40500000	21.72769470
-24.33727975	-50.84584041	850.42200000	24.32496651
-24.33181966	-50.85917049	832.15700000	23.10511560
-24.33111964	-50.85537045	814.13400000	20.20007327
-24.33320967	-50.85648047	829.10600000	22.26007462
-24.34513976	-50.85094050	911.23300000	32.67602042
-24.34908979	-50.85106050	845.98700000	29.15314842
-24.35466975	-50.85430053	776.13500000	19.31859420
-24.34817969	-50.86208056	788.88500000	21.01979107
-24.34781971	-50.85995055	809.99300000	23.42019428
-24.34713973	-50.85518052	860.74800000	27.76474618
-24.34305968	-50.85546050	854.00500000	27.79620735
-24.31660963	-50.84734037	792.84400000	15.74284900
-24.32767970	-50.84856040	814.39500000	20.10169548
-24.33772974	-50.83273028	850.89200000	25.00775013
-24.34096981	-50.82883028	844.05200000	24.65569476
-24.34500985	-50.82628025	852.84300000	26.17482652
-24.34964987	-50.82277029	866.47500000	27.10748717
-24.34852980	-50.82476030	816.10600000	22.86646396
-24.35222987	-50.82281028	783.38700000	18.70105125
-24.36181993	-50.81476025	754.94000000	14.93934766
-24.36262993	-50.81112030	749.01800000	13.74363597
-24.34808986	-50.81990030	823.37100000	23.48784720
-24.32204992	-50.76233967	831.36200000	14.60598319
-24.32345991	-50.75823969	805.93000000	12.71954210
-24.32604995	-50.75753969	778.38200000	10.17369121
-24.32973002	-50.76006968	725.65700000	5.44351950
-24.33248995	-50.76373974	751.41200000	9.58379080
-24.32846997	-50.76269970	775.60800000	10.15210014
-24.33237002	-50.75971971	758.49900000	8.87062543
-24.33762001	-50.75963972	736.17400000	6.50696984
-24.33702000	-50.75712973	751.50100000	8.17023708
-24.32992996	-50.75698968	750.39500000	8.01028405
-24.32341985	-50.79026989	743.41500000	11.50103926
-24.32132979	-50.79456992	732.99600000	10.78068239
-24.31883983	-50.79816995	739.78700000	11.50861821
-24.31549981	-50.80053997	754.96600000	13.87125064
-24.31409973	-50.80552002	817.62800000	20.56913403
-24.31691985	-50.77965984	742.77100000	8.24361752
-24.31077980	-50.78047978	806.89500000	14.35934160
-24.31504981	-50.78292980	787.53100000	12.84918423
-24.31912989	-50.78382982	755.54600000	10.50128211
-24.31585984	-50.78685985	823.65500000	16.62732600
-24.31805992	-50.77618980	752.71900000	9.09593282
-24.30699974	-50.79003986	900.33000000	25.01038646
-24.30897974	-50.79321990	870.18400000	23.38008470
-24.31192975	-50.79596997	862.03900000	22.47646076
-24.31235979	-50.79318988	926.31700000	26.55811124
-24.31988985	-50.79126990	743.24200000	10.73390043
-24.31632986	-50.79226989	840.89000000	19.78503127
-24.32615987	-50.79192999	762.92900000	13.59982563
-24.32134983	-50.80059005	783.39100000	16.98519877
-24.32436984	-50.80296008	730.64600000	12.10844845
-24.43460019	-50.81339055	847.28600000	21.50141165
-24.42753019	-50.80724051	829.33500000	20.08703688
-24.43169019	-50.80399050	838.23600000	21.14482330
-24.42733022	-50.80185041	837.63100000	21.82582122
-24.42299019	-50.79979043	800.95500000	17.33893023
-24.41871022	-50.79768039	759.97900000	13.56281702
-24.44692041	-50.77191031	865.98500000	19.42313216
-24.35535942	-50.96293145	504.45100000	-11.49377501
-24.36039946	-50.96254143	519.96600000	-9.58830528
-24.40373006	-50.81360045	766.22800000	16.70081434
-24.40811013	-50.81354047	760.16200000	15.79007838
-24.41259010	-50.81349048	798.54600000	18.83731641
-24.44722030	-50.80291051	927.64000000	27.69304597
-24.43809025	-50.80871048	873.74600000	23.48645916
-24.44421028	-50.81446056	863.61600000	22.83478396
-24.44685029	-50.81070057	856.36600000	21.73713217
-24.44927024	-50.80726053	873.97500000	23.32568013
-24.45176029	-50.80382054	893.36500000	25.05656582
-24.44951020	-50.82329066	871.51800000	26.27981538
-24.42445017	-50.81095044	823.13500000	20.00968657
-24.42153013	-50.81469053	820.79500000	21.08116610
-24.41847011	-50.81867055	827.02600000	21.67991104
-24.41589015	-50.82214054	808.26600000	20.12646514
-24.35588979	-50.84050049	863.28500000	29.76368559
-24.35720984	-50.83530040	836.34200000	25.89821233
-24.35803988	-50.83202035	816.97000000	23.10195955
-24.36218986	-50.82930035	804.89200000	22.20522155
-24.36535992	-50.82713039	838.66300000	26.07040117
-24.36948994	-50.82971039	836.06900000	25.42988079
-24.37020987	-50.83345048	761.09300000	18.63172751
-24.37117990	-50.83804053	747.41700000	16.33640054
-24.36410986	-50.84033047	766.25200000	18.96804612
-24.36126984	-50.83807049	813.17800000	23.57864981
-24.36755991	-50.83768052	778.87300000	20.27092829
-24.36769989	-50.83507050	806.80100000	23.08044927
-24.36550991	-50.83290043	853.16800000	27.94620659
-24.37414985	-50.83747046	761.38900000	17.38073167
-24.37656995	-50.83548045	740.00000000	15.60859282
-24.37687991	-50.83250044	739.64800000	15.61453337
-24.37713996	-50.82944042	764.69600000	18.47834995
-24.37399991	-50.83264051	788.73500000	20.78082828
-24.37303991	-50.82924043	808.81200000	23.04008981
-24.38031993	-50.83102052	748.99000000	16.50023111
-24.37969000	-50.82768048	752.03700000	16.72966604
-24.37627998	-50.82574039	809.42200000	23.19295693
-24.37222995	-50.82607044	831.73900000	24.99770234
-24.38507993	-50.82881048	738.09300000	15.46384517
-24.37544996	-50.82155039	795.55800000	21.64225627
-24.37520995	-50.81758038	790.96500000	20.76979979
-24.38080009	-50.79866020	761.18500000	13.37025057
-24.37859001	-50.80251020	767.27600000	14.66004335
-24.37588004	-50.80149019	797.43200000	17.88841656
-24.37601998	-50.80549022	752.78600000	13.98991648
-24.38046954	-50.95267147	554.60600000	-7.76572556
-24.38018959	-50.94889138	585.39300000	-4.36554886
-24.38187955	-50.94508135	632.55200000	-0.57108536
-24.38180962	-50.94234138	640.18000000	0.67017537
-24.37728961	-50.94695136	605.50900000	-2.31398783
-24.37347955	-50.94427130	628.12300000	0.44681389
-24.37591953	-50.94813136	583.03900000	-4.76453947
-24.37499956	-50.95317147	526.07200000	-10.37589137
-24.37000955	-50.94313131	620.27900000	-0.15870174
-24.36368949	-50.94603131	581.55600000	-3.98247446
-24.36775951	-50.94427135	533.28800000	-9.65699291
