%LATITUDE (°) - tide free	LONGITUDE (°) - tide free	Anomalia refinada de Bouguer (mGal) - zero tide
-26.24956717	-50.75496750	-89.91090224
-26.29942665	-50.95168922	-93.05808563
-26.30153693	-50.87824868	-90.38865101
-26.31295721	-50.81704823	-92.19977670
-26.30245738	-50.74990762	-90.68583008
-26.36861674	-51.00015990	-93.03590949
-26.35878693	-50.93949941	-95.20758024
-26.35717716	-50.87126888	-93.48845724
-26.35725740	-50.81485837	-96.16520591
-26.35900765	-50.73610772	-93.98351532
-26.42300692	-50.99316001	-94.18509318
-26.41850714	-50.94760975	-97.89110017
-26.41639730	-50.88290921	-99.47181435
-26.41709753	-50.82962878	-100.70085453
-26.42086777	-50.75101818	-90.55761152
-26.47789712	-50.99327036	-90.82090176
-26.47325738	-50.93032978	-98.43042335
-26.46795749	-50.88607944	-102.30081339
-26.47331769	-50.83276906	-103.00941079
-26.47400795	-50.75837842	-91.98192396
-26.54278784	-50.87093957	-102.90486018
-26.53584801	-50.81668918	-98.20815415
-26.52670815	-50.76437873	-95.72136497
-26.57678748	-50.99827081	-91.24077264
-26.58914776	-50.92538023	-101.69990959
-26.59086787	-50.88360996	-100.72512530
-26.57406813	-50.81590930	-95.45505002
-26.58620835	-50.76001890	-95.04699931
-26.64770771	-50.99224105	-101.50483018
-26.63734786	-50.94922068	-103.28880729
-26.63881811	-50.88524009	-99.09102549
-26.64159842	-50.80432954	-99.65549157
-26.62106850	-50.74687894	-95.56454357
-26.68467791	-50.98188107	-104.03460390
-26.69817808	-50.94305083	-103.16233472
-26.68964831	-50.88216037	-97.79239591
-26.69456853	-50.79987967	-98.55048218
-26.74520811	-50.99230143	-105.81573341
-26.75086826	-50.94452109	-101.45136174
-26.74142863	-50.81713002	-97.20493850
-26.74486887	-50.76165958	-94.93161268
-26.79767826	-50.99849175	-107.08593204
-26.80331853	-50.93300126	-99.31248438
-26.79070868	-50.87558071	-99.58221553
-26.79264883	-50.82822037	-96.88652034
-26.79564904	-50.75801976	-96.13220845
-26.84875848	-50.99538199	-105.43426505
-26.84061857	-50.94377146	-100.28073507
-26.84281878	-50.87777094	-97.44677369
-26.85617905	-50.82702058	-95.98884308
-26.85306923	-50.76980011	-95.09569828
-26.90039861	-50.99866218	-100.63506108
-26.89820875	-50.94277172	-97.41222392
-26.90003915	-50.83547088	-93.41614074
-26.90584951	-50.74963028	-91.77882684
-26.96178883	-50.99625246	-97.81736836
-26.95634897	-50.93911196	-93.84312479
-26.95509922	-50.87336146	-93.23466829
-26.95898944	-50.81069098	-92.49112833
-26.96242974	-50.73886043	-91.36318539
-26.04170660	-50.70318616	-89.36223293
-26.03056682	-50.62979556	-91.99040691
-26.03014697	-50.57276504	-91.53972552
-26.04050720	-50.52668473	-87.52590160
-26.09481677	-50.69890638	-89.53869842
-26.10078698	-50.64785598	-90.71008659
-26.08950723	-50.57887538	-90.09194485
-26.09173744	-50.51651488	-90.12955181
-26.14578704	-50.69485655	-88.75555157
-26.14575715	-50.64204609	-88.73256928
-26.14795743	-50.58257565	-88.42035255
-26.14673765	-50.52018513	-92.16248088
-26.20228722	-50.70262683	-88.30731001
-26.20531736	-50.65054645	-86.99913567
-26.18750757	-50.57012575	-89.27213385
-26.19864782	-50.51682529	-94.10193453
-26.25181742	-50.69835701	-88.29386198
-26.26198762	-50.64065658	-87.03591974
-26.25178775	-50.58374605	-90.01634538
-26.25531796	-50.52443565	-96.71510004
-26.31550757	-50.69723724	-90.47280193
-26.30722782	-50.63973675	-89.22306299
-26.30236797	-50.57440623	-94.25133309
-26.30859822	-50.51871581	-93.47955500
-26.37134780	-50.69387752	-91.22209430
-26.36684799	-50.64285705	-92.08300656
-26.35245812	-50.59596658	-94.43124727
-26.35539835	-50.51782599	-91.37592770
-26.41967799	-50.69976776	-87.80047986
-26.41534818	-50.64424727	-90.07199581
-26.39875834	-50.58374674	-96.47197027
-26.39834855	-50.52087617	-95.14170276
-26.47148810	-50.70687802	-88.82922627
-26.47998845	-50.61854733	-96.26296736
-26.46859855	-50.57635693	-99.37378755
-26.47895882	-50.51398646	-94.33600193
-26.52611831	-50.70160822	-92.59927684
-26.52267850	-50.64857773	-93.90451701
-26.52931898	-50.52949688	-94.08941576
-26.57717846	-50.70826846	-95.59649333
-26.57825875	-50.64310799	-96.17435943
-26.58381897	-50.58660756	-97.81462967
-26.56975906	-50.52815700	-96.41555211
-26.62092867	-50.71418875	-96.39265391
-26.62964886	-50.64626819	-95.37573221
-26.63967910	-50.59060776	-94.61945299
-26.62875931	-50.52065723	-92.46201825
-26.69336895	-50.69115888	-95.75700495
-26.69059911	-50.65471849	-94.76580327
-26.69400940	-50.57168785	-89.24803483
-26.75445908	-50.71221929	-96.01895636
-26.74811937	-50.63326858	-90.18339158
-26.73528951	-50.58137809	-89.83687949
-26.73350974	-50.50082746	-90.02345024
-26.79628926	-50.70932943	-93.96296718
-26.79809955	-50.62371870	-89.36898330
-26.78222968	-50.57362822	-86.89547772
-26.79550994	-50.51290788	-86.89466234
-26.86064951	-50.68760955	-91.45604545
-26.84053957	-50.65318913	-88.75369916
-26.85267991	-50.57051851	-83.73384800
-26.85899011	-50.52482821	-85.94939976
-26.91153973	-50.69915988	-90.49876775
-26.91534990	-50.63771934	-87.38318257
-26.89921012	-50.57590883	-87.17832672
-26.90285031	-50.51612835	-82.34135568
-26.95661983	-50.70402009	-91.43922126
-26.96037009	-50.64612959	-89.36103061
-26.96360034	-50.57099906	-85.87363799
-26.96357054	-50.50943858	-83.57437894
-26.03648733	-50.47360432	-89.02566054
-26.04303766	-50.40176377	-84.05614530
-26.04200782	-50.34451328	-83.28900782
-26.02856797	-50.27632273	-83.56170462
-26.08272756	-50.46393441	-89.94527054
-26.08642783	-50.39129382	-83.03603581
-26.09034806	-50.33596338	-82.12822059
-26.09173824	-50.28660303	-83.87638611
-26.14792788	-50.45151460	-91.17523436
-26.14659800	-50.39460411	-85.01023909
-26.15000825	-50.34068369	-84.15148592
-26.14792839	-50.28615330	-85.63429421
-26.20475801	-50.45068483	-93.41682184
-26.20117823	-50.40376442	-87.66003506
-26.20336837	-50.36615417	-85.74326921
-26.19945860	-50.27568343	-89.77105176
-26.25434824	-50.46062514	-92.54446028
-26.24375844	-50.38348446	-87.81252571
-26.26009861	-50.34285415	-87.54958479
-26.22847870	-50.29562368	-89.89034165
-26.30939843	-50.45137525	-89.06249314
-26.29603859	-50.40401482	-88.10697168
-26.30792887	-50.33210428	-88.63812340
-26.32386905	-50.29654407	-89.93785813
-26.36056859	-50.46221563	-88.07394156
-26.35700878	-50.40360510	-88.08595162
-26.36459904	-50.34149461	-89.39834092
-26.37136927	-50.28443420	-87.82390032
-26.41995887	-50.44468566	-89.53962450
-26.41770905	-50.39046528	-89.06954715
-26.43089928	-50.34604491	-89.65985747
-26.41678950	-50.25940421	-89.96974380
-26.46303898	-50.45765602	-91.45717247
-26.47250917	-50.40604561	-90.27215139
-26.47731941	-50.34648513	-92.37050830
-26.47034961	-50.28126465	-90.24347156
-26.52145913	-50.46362624	-91.96643405
-26.52253943	-50.39918582	-91.05778886
-26.53017965	-50.33837527	-92.43254005
-26.52103989	-50.26437471	-90.03346043
-26.57295963	-50.38140580	-91.57657656
-26.57550982	-50.33726553	-89.69776078
-26.58951008	-50.26051491	-86.94346506
-26.63484956	-50.46990683	-92.63239371
-26.62909989	-50.37604605	-90.85821896
-26.63573999	-50.34076577	-90.92433191
-26.63310021	-50.27115522	-87.35881382
-26.68636978	-50.46029698	-94.38136032
-26.69154043	-50.28568555	-88.18582304
-26.74757004	-50.44490710	-91.21647797
-26.74862024	-50.38929665	-87.54075972
-26.75235045	-50.33307626	-89.97154367
-26.74129068	-50.26604568	-90.18857490
-26.79618008	-50.47079748	-87.93078184
-26.79715055	-50.34010647	-88.76642623
-26.78187074	-50.27182588	-91.13225561
-26.85040029	-50.45587762	-81.98567122
-26.85399057	-50.40329726	-82.47191625
-26.85676071	-50.34210669	-83.35515850
-26.84168091	-50.27746614	-93.00014829
-26.91560056	-50.45426792	-78.99516556
-26.89757074	-50.39149728	-78.55481536
-26.91168101	-50.33548687	-84.20051437
-26.90346117	-50.27854640	-89.61930218
-26.96582076	-50.45087808	-79.67648241
-26.95524087	-50.40618771	-78.31395924
-26.98482118	-50.34121724	-75.00397046
-26.98324144	-50.28840689	-79.80479625
-26.04061822	-50.21760225	-85.75192540
-26.04911868	-50.09287131	-90.76088799
-26.04092889	-50.04321086	-83.28031796
-26.09361841	-50.21798250	-89.55077394
-26.09436863	-50.15746199	-94.74266831
-26.09317884	-50.09726156	-88.62449447
-26.15570866	-50.22754279	-93.12403695
-26.14356881	-50.16612228	-92.04890837
-26.13917900	-50.09471166	-86.59747345
-26.14361915	-50.05232133	-83.87283415
-26.19245883	-50.21068289	-87.26969244
-26.19353897	-50.17154250	-87.43762836
-26.19823924	-50.09612200	-85.21302844
-26.20528946	-50.04029152	-84.78298712
-26.25609906	-50.22479320	-87.39737390
-26.25067921	-50.17537281	-84.51336406
-26.25459944	-50.09840219	-86.03341708
-26.25584960	-50.04049177	-93.33176474
-26.31045930	-50.21265338	-88.82559464
-26.30642939	-50.16482297	-84.83835248
-26.30022965	-50.10137245	-85.65058815
-26.31650982	-50.04746206	-82.59021505
-26.35784943	-50.20918352	-88.65121521
-26.35556965	-50.15337308	-85.00283380
-26.35806979	-50.10576266	-87.44911097
-26.41137002	-50.09954283	-89.55715951
-26.41675965	-50.22462392	-88.71267432
-26.41111987	-50.14893323	-89.01328227
-26.35362003	-50.03612208	-93.97489704
-26.42382027	-50.03623237	-92.68785104
-26.46611980	-50.21721403	-88.31486730
-26.46251005	-50.15476353	-94.84373319
-26.46426016	-50.10240312	-95.04244874
-26.46821048	-50.03540264	-87.76895526
-26.52189995	-50.22535433	-88.88614950
-26.51735026	-50.15529385	-96.75309594
-26.52112040	-50.11257348	-94.32794389
-26.52915073	-50.02615279	-85.26486668
-26.57318021	-50.22151456	-90.43562209
-26.57501037	-50.16421413	-95.94372458
-26.57101069	-50.08254342	-90.07435158
-26.58151085	-50.02940304	-86.10544681
-26.62149038	-50.21810473	-92.41688361
-26.63162063	-50.14746426	-92.46610167
-26.63643088	-50.09171379	-88.20072784
-26.64043111	-50.02604326	-83.70253481
-26.68543061	-50.22140502	-96.07043916
-26.68482079	-50.15774458	-93.07710210
-26.69412111	-50.09732410	-86.32571353
-26.68346127	-50.03743353	-84.87200662
-26.73154080	-50.20615513	-97.68319904
-26.74423129	-50.09324431	-86.12803236
-26.73879136	-50.04674384	-88.03860206
-26.77451097	-50.20340525	-97.62700489
-26.81118136	-50.13565492	-97.55809175
-26.79660146	-50.08632441	-88.54714732
-26.79951171	-50.03532407	-85.69295025
-26.84782127	-50.20457559	-91.11712081
-26.84779147	-50.14546518	-87.16739187
-26.85148165	-50.08415461	-84.11577743
-26.86135183	-50.04537434	-80.70666415
-26.89593139	-50.20976590	-85.71946829
-26.90282164	-50.15732551	-83.88152335
-26.90665182	-50.10090508	-82.87505338
-26.91235196	-50.05207465	-79.47918754
-26.94482156	-50.21215611	-79.30188746
-26.95360179	-50.15690566	-76.66823586
-26.95826198	-50.10987530	-77.42627417
-26.95451223	-50.02835464	-73.92395361
-26.03598907	-49.98360034	-81.98788526
-26.03614923	-49.92986993	-80.62601338
-26.02998941	-49.86472936	-73.97484789
-26.03486962	-49.80181888	-67.70275865
-26.09042929	-49.97874057	-81.35888089
-26.08222946	-49.91812004	-78.18690797
-26.08534961	-49.86059953	-73.77237528
-26.08711980	-49.80309911	-66.14588916
-26.14600946	-49.98571085	-80.28383025
-26.14189966	-49.91968033	-81.29732073
-26.14064987	-49.86159985	-75.18397917
-26.13360001	-49.79584922	-70.48793774
-26.19631961	-49.99221112	-85.12049728
-26.19797983	-49.92579053	-83.08520085
-26.19598003	-49.86174001	-78.22256058
-26.19618025	-49.79914957	-76.39093116
-26.24856985	-49.98485126	-89.69644846
-26.25085005	-49.90987066	-81.63451971
-26.24885030	-49.84846012	-81.50069743
-26.24887047	-49.79784976	-81.93104221
-26.30890011	-49.97329142	-88.96869803
-26.30999027	-49.91254096	-85.42715109
-26.30512045	-49.86296047	-84.47301849
-26.31068066	-49.80349008	-85.49884899
-26.35512022	-49.97632160	-88.76106710
-26.35868044	-49.91707119	-86.02532917
-26.36260068	-49.86018072	-86.36282466
-26.36096088	-49.79815018	-85.52836129
-26.41471049	-49.97473187	-86.79384685
-26.42182073	-49.91251142	-87.48190783
-26.41301086	-49.85940094	-86.30804076
-26.41154108	-49.78921037	-79.02464159
-26.47176060	-49.98360221	-86.79250329
-26.45904074	-49.92612172	-86.71370300
-26.47279108	-49.85396119	-86.26635117
-26.46993124	-49.79140061	-74.78468940
-26.52082083	-49.98360244	-87.20721961
-26.50935105	-49.91157180	-86.99624644
-26.52246122	-49.85412132	-85.51039333
-26.51612139	-49.80521090	-76.36078547
-26.58115107	-49.98037264	-85.57382284
-26.57798129	-49.90690204	-88.32348400
-26.57396142	-49.86090160	-81.45692386
-26.57326168	-49.79265108	-70.50549737
-26.63835134	-49.96954278	-86.97928709
-26.63426154	-49.90996227	-87.26180949
-26.63271178	-49.84160178	-81.08179245
-26.62679181	-49.79921132	-74.08493954
-26.67262143	-49.96518295	-85.10725502
-26.68240164	-49.91601255	-85.68171989
-26.68385194	-49.84040201	-72.16377572
-26.68879214	-49.79846166	-69.17602924
-26.74140169	-49.97726334	-86.75416588
-26.72699199	-49.86721241	-73.19039327
-26.74460233	-49.79482188	-64.50401471
-26.80526195	-49.96360351	-83.09664237
-26.80551208	-49.91829312	-74.49814762
-26.79640228	-49.86129262	-69.17004577
-26.78671246	-49.79943205	-64.24542080
-26.85151208	-49.97737378	-80.44605504
-26.84521229	-49.91537327	-71.52613841
-26.84885253	-49.85065277	-66.85668890
-26.84362269	-49.79104231	-63.56374186
-26.90221221	-49.97793398	-74.93716348
-26.90221247	-49.91332352	-75.91227026
-26.89918264	-49.85515301	-72.52801634
-26.89804287	-49.79321251	-68.14877400
-26.95390239	-49.97371417	-70.52430211
-26.96271272	-49.91435381	-66.83061534
-26.95357294	-49.84101315	-68.53713351
-26.95560307	-49.78937274	-68.89557973
-26.04106992	-49.73250835	-61.30391186
-26.03818005	-49.69334799	-59.90943176
-26.03115020	-49.61739742	-61.14092585
-26.03412048	-49.55620692	-67.14399801
-26.08479003	-49.74020862	-62.98613415
-26.07921017	-49.68342808	-61.05591447
-26.07882040	-49.62248761	-64.47412108
-26.07946058	-49.56217713	-69.75647212
-26.13254020	-49.74942885	-67.24865420
-26.13401039	-49.68784840	-67.26977578
-26.14012067	-49.60531775	-71.21978704
-26.13785084	-49.56734737	-75.19853858
-26.20568052	-49.73822907	-75.96692975
-26.19435068	-49.67878851	-71.27415845
-26.19062083	-49.61636806	-74.44918963
-26.18979100	-49.56370757	-76.62711853
-26.24890066	-49.73673922	-79.59705640
-26.25154088	-49.67359871	-79.22283936
-26.25454108	-49.61784833	-73.61943070
-26.24290121	-49.56389778	-61.53208645
-26.29801085	-49.72606934	-81.48884090
-26.32110112	-49.67459906	-67.43700081
-26.30479144	-49.56298810	-64.23103548
-26.36460110	-49.73489968	-79.87232833
-26.36304138	-49.66217917	-65.44445248
-26.36948149	-49.61567873	-65.90183892
-26.35546166	-49.55242823	-63.21094431
-26.42576132	-49.72892992	-65.47492925
-26.42115151	-49.67370949	-64.67337052
-26.41023169	-49.60722888	-63.06566139
-26.41657193	-49.55928847	-59.42379425
-26.46957144	-49.74235022	-65.64311098
-26.47073167	-49.67828975	-66.63207133
-26.46576190	-49.60922908	-62.92590806
-26.46310211	-49.55656866	-54.57241226
-26.52840188	-49.67559989	-67.51064346
-26.52029208	-49.61439938	-67.38926705
-26.51201226	-49.55361882	-58.08755738
-26.58068185	-49.73290061	-64.42831341
-26.56679206	-49.67090009	-71.64341698
-26.57479230	-49.60686957	-61.71235305
-26.56771249	-49.55234908	-55.33971798
-26.62882206	-49.73515087	-65.39728019
-26.63040247	-49.61997986	-68.29853946
-26.64812282	-49.54489933	-52.57329413
-26.68051228	-49.71871089	-66.54247431
-26.67123241	-49.68368056	-73.66862975
-26.67468264	-49.61882009	-63.43710738
-26.67773290	-49.55284956	-51.97970401
-26.73232243	-49.74035138	-69.44883866
-26.73871272	-49.66860077	-65.54108576
-26.74296291	-49.61210030	-57.48733670
-26.74421312	-49.55178988	-51.03033417
-26.80015273	-49.74668170	-60.80884420
-26.79676311	-49.61060059	-53.38849407
-26.80015338	-49.54526000	-47.78847828
-26.83957296	-49.71754161	-63.11449013
-26.85535308	-49.68362139	-62.86384881
-26.84237323	-49.62507093	-54.03429095
-26.83504347	-49.54357017	-52.78543769
-26.89565309	-49.73837201	-65.01907864
-26.89723330	-49.67390156	-58.45699340
-26.91062361	-49.60865102	-61.24470366
-26.94862331	-49.72999223	-66.62708134
-26.95201348	-49.66779174	-64.35982931
-26.95440378	-49.60787122	-63.01184942
-26.94915399	-49.53871066	-62.19809066
-26.03160067	-49.49339633	-72.51408588
-26.03090082	-49.43950597	-77.04034193
-26.03157104	-49.37442540	-68.87863137
-26.02826118	-49.32325500	-62.44203724
-26.02890139	-49.26128448	-53.86563838
-26.02751166	-49.20236399	-44.57079535
-26.08449084	-49.49875660	-77.55883519
-26.08449111	-49.43422613	-69.47074375
-26.08754126	-49.37803563	-49.30587786
-26.08399146	-49.31720511	-39.75054214
-26.08737170	-49.26161469	-40.26543492
-26.08010183	-49.19967421	-39.98982329
-26.14129108	-49.50511693	-74.01480279
-26.14126128	-49.43709632	-51.09920518
-26.13735147	-49.38678596	-42.58524584
-26.13085164	-49.32600544	-36.87794194
-26.13173180	-49.25859487	-37.19352422
-26.13085204	-49.20011435	-37.72978617
-26.20037131	-49.50370719	-59.74331914
-26.19626152	-49.43167654	-48.24505882
-26.19385166	-49.37967613	-39.52055094
-26.19723186	-49.31228553	-35.35818263
-26.19182205	-49.25984509	-38.04481163
-26.17862217	-49.20250458	-37.31876107
-26.24210146	-49.49970730	-56.04736790
-26.24576163	-49.44106683	-50.21285877
-26.24754186	-49.38120637	-42.76450590
-26.25112208	-49.30795573	-35.34526248
-26.25279245	-49.20381491	-38.21529237
-26.29882167	-49.49311750	-62.17899951
-26.31262189	-49.45014723	-58.37818700
-26.30615211	-49.38056656	-47.80866225
-26.30182229	-49.31828607	-40.78893252
-26.27526232	-49.26845555	-39.76430282
-26.29932273	-49.17900486	-36.43355114
-26.35615186	-49.48625763	-63.77259166
-26.33460202	-49.42623709	-56.15129873
-26.35365229	-49.37045670	-50.01540807
-26.34951254	-49.31289629	-45.85973891
-26.34843269	-49.25909584	-40.56584945
-26.41096210	-49.50256799	-57.37490278
-26.37932214	-49.45022743	-57.44232445
-26.41148241	-49.39170715	-54.81702241
-26.40951276	-49.32072660	-45.39107381
-26.40793300	-49.25339605	-37.95596314
-26.40046312	-49.18614546	-35.81276414
-26.46557227	-49.48753815	-53.49777087
-26.46401250	-49.43911778	-55.97213895
-26.44485265	-49.38539725	-56.52944410
-26.45818295	-49.31670678	-46.43841270
-26.46007314	-49.26800636	-44.42518129
-26.46310338	-49.19711584	-39.34514984
-26.54096264	-49.46539831	-52.06488443
-26.50973264	-49.43522791	-50.37409749
-26.53407299	-49.37975759	-49.03488543
