        generated_by     ICGEM (hosted at GFZ-Potsdam)
     generating_date     2025/06/05
----------------------------------------------------------------------
           modelname     GOCO06s
     max_used_degree           300
----------------------------------------------------------------------
         tide_system     tide_free
    zero_degree_term     included
----------------------------------------------------------------------
          refsysname     GRS80
   max_degree_refpot             8
            gmrefpot      3.98600500000E+14[m**3/s**2]
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810681183638E-03   (1/298.25722210088)
         omegarefpot      7.29211500000E-05 1/s
----------------------------------------------------------------------
    number_of_points         10000
      latlimit_north      -22.500544810000    
      latlimit_south      -27.499907110000    
      longlimit_west      -53.975079430000    
      longlimit_east      -49.271392080000    
----------------------------------------------------------------------
description of columns -----------------------------------------------
 1 identifier (from input)
 2 longitude  (from input)    [degree]
 3 latitude   (from input)    [degree]
 4 h_over_ell (from input)     [meter]
 -------------------------------------
 5 gravity_anomaly              [mGal]  gravity(h) - gamma(h-h_anomaly)   
----------------------------------------------------------------------

end_of_head ================================================================
10259        -52.64469630  -25.56472220  6.408460E+02 -3.847703997959E+01
10260        -52.64491230  -25.56560720  6.428570E+02 -3.849229599098E+01
10261        -52.64512431  -25.56648521  6.331780E+02 -3.852053412423E+01
10262        -52.64533831  -25.56737121  6.228890E+02 -3.854945680608E+01
10263        -52.64554932  -25.56825321  6.252400E+02 -3.856366967483E+01
10264        -52.64576132  -25.56913621  6.318610E+02 -3.857283459396E+01
10265        -52.64597233  -25.57001722  6.306920E+02 -3.859067026752E+01
10266        -52.64618433  -25.57090122  6.321230E+02 -3.860540028580E+01
10267        -52.64639734  -25.57178322  6.315840E+02 -3.862217168784E+01
10268        -52.64660935  -25.57266622  6.213250E+02 -3.864990510536E+01
10269        -52.64682735  -25.57354623  6.003860E+02 -3.868973699479E+01
10270        -52.64703136  -25.57443223  6.058370E+02 -3.869906247260E+01
10271        -52.64722936  -25.57529923  6.113370E+02 -3.870778982513E+01
10272        -52.64744337  -25.57618224  6.040380E+02 -3.873143015696E+01
10273        -52.64765537  -25.57706524  6.062990E+02 -3.874386734424E+01
10274        -52.64786738  -25.57794824  6.137700E+02 -3.875010943446E+01
10275        -52.64807938  -25.57883024  6.236210E+02 -3.875339449841E+01
10276        -52.64829139  -25.57971224  6.319620E+02 -3.875821688624E+01
10277        -52.64850339  -25.58059824  6.345230E+02 -3.876955594446E+01
10278        -52.64871440  -25.58147625  6.301540E+02 -3.878857319695E+01
10279        -52.64892640  -25.58235925  6.252350E+02 -3.880811694970E+01
10280        -52.64913741  -25.58324125  6.068060E+02 -3.884306667175E+01
10281        -52.64935542  -25.58412326  5.948870E+02 -3.887038785066E+01
10282        -52.64956442  -25.58500426  6.092180E+02 -3.886705413514E+01
10283        -52.64977343  -25.58588926  6.213190E+02 -3.886614744850E+01
10284        -52.64998543  -25.58677026  6.302500E+02 -3.886868053034E+01
10285        -52.65019844  -25.58765326  6.346110E+02 -3.887633646187E+01
10286        -52.65041044  -25.58853527  6.271320E+02 -3.889749302939E+01
10287        -52.65062145  -25.58941927  6.180330E+02 -3.892036049109E+01
10288        -52.65083345  -25.59030227  6.157640E+02 -3.893511340305E+01
10289        -52.65104446  -25.59118328  6.024050E+02 -3.896252612634E+01
10290        -52.65125646  -25.59206228  6.135260E+02 -3.896129054652E+01
10291        -52.65146947  -25.59294828  6.065370E+02 -3.898099250428E+01
10292        -52.65168248  -25.59383128  5.960980E+02 -3.900448968839E+01
10293        -52.65189448  -25.59471428  6.028290E+02 -3.900779941297E+01
10294        -52.65210449  -25.59559329  5.931200E+02 -3.903000059022E+01
10295        -52.65231649  -25.59647329  5.814210E+02 -3.905436766107E+01
10296        -52.65254350  -25.59736429  5.650620E+02 -3.908422774330E+01
10297        -52.65273851  -25.59823930  5.630530E+02 -3.909673152940E+01
10298        -52.65295351  -25.59912430  5.743940E+02 -3.909369816757E+01
10299        -52.65316552  -25.60000630  5.658250E+02 -3.911367655203E+01
10300        -52.65337652  -25.60088630  5.640760E+02 -3.912546275693E+01
10301        -52.65359053  -25.60176831  5.572370E+02 -3.914305206081E+01
10302        -52.65380253  -25.60265331  5.431980E+02 -3.916889554780E+01
10303        -52.65401354  -25.60353631  5.371390E+02 -3.918517809520E+01
10304        -52.65417354  -25.60419631  5.327800E+02 -3.919704119468E+01
10305        -52.65438655  -25.60507932  5.247910E+02 -3.921526709174E+01
10306        -52.65464956  -25.60618132  5.269320E+02 -3.922349761805E+01
10307        -52.65486256  -25.60706332  5.282430E+02 -3.923034960280E+01
10308        -52.65507457  -25.60794333  5.200140E+02 -3.924818997714E+01
10309        -52.65528757  -25.60882833  5.186250E+02 -3.925783776157E+01
10310        -52.65549558  -25.60971033  5.187060E+02 -3.926549545401E+01
10311        -52.65571558  -25.61058633  5.210470E+02 -3.927034287141E+01
10312        -52.65613659  -25.61235434  5.215790E+02 -3.928427533069E+01
10313        -52.65634860  -25.61324034  5.291400E+02 -3.928236607678E+01
10314        -52.65656060  -25.61412134  5.327510E+02 -3.928487271239E+01
10315        -52.65677361  -25.61500534  5.312920E+02 -3.929317351385E+01
10316        -52.65698662  -25.61588435  5.225330E+02 -3.930985309069E+01
10317        -52.65714262  -25.61654635  5.132240E+02 -3.932545589205E+01
10318        -52.65740563  -25.61765335  5.199250E+02 -3.932503619470E+01
